ProdCode,Customer,ProdName,ArticleNum,MatNum,OpSystem,DBAccName,DBAccVers,HostName,WkStNmae,AdpNum,ProcName,ProcNum,WkOrder,AVO,TPVersion,tLogIn,tLogOut,tLastAcc,tLatenz,tLatenzSumme,tCycle,tProc,FPY,CountPass,CountFail,CountPass_Retest,CountFail_Retest
5669,DataModul,eDM-COMC-AL6-E3930,30003309-17BF,,Win8/Srv,DBAcc2000,1.0016.0012,KATPC403,0470/A,01/20/4120/01/A,FKT,5,,,,10/28/2022 14:00,10/28/2022 21:38,10/28/2022 21:38,0,720,544.33,369.38,93.22,55,4,8,2
6221,BSH,ASM Elektronik UI ES,30003455-05BF,,Win7/Srv,DBAcc2000,1.16.3,KATPC112,,,Twister,8,,,,10/28/2022 14:00,10/28/2022 22:00,10/28/2022 21:05,3270,15330,323.2,257.75,100,33,0,3,1
6221,BSH,ASM Elektronik UI ES,30003455-05BF,30003455-05BF,Win8/Srv,DBAcc2000,1.0016.0017,KATPC493,,,Programmierung,9,,,1.15:315392:071,10/28/2022 14:00,,10/28/2022 14:00,0,,,0,100,0,0,0,0
7020,BSH,COMGen2 ADM 80010814,13602774-06,,Win8/Srv,DBAcc2000,1.0016.0012,KATPC548,0556/A,10/22/4161/05/A,HF_Katek_MT,23,,,1.3.11:589824:2,10/28/2022 14:00,10/28/2022 21:17,10/28/2022 21:00,1049,14190,51.58,30.16,89.58,447,52,10,3
6221,BSH,ASM Elektronik UI ES,30003455-05BF,30003455-05BF,Win8/Srv,DBAcc2000,1.0016.0017,KATPC499,,,Programmierung,9,,,1.15:315392:071,10/28/2022 14:00,10/28/2022 22:00,10/28/2022 21:00,3540,15180,324.11,250.28,100,33,0,3,1
6128,TakataPetri,LWS-REL,30001444-21BF,,Win8/Srv,DBAcc2000,1.16.2,KATPC296,,,Wellenlöten,15,,,,10/28/2022 14:00,10/28/2022 14:03,10/28/2022 14:00,0,,,0,100,0,0,0,0
7004,Telic,ELT 05206.007 ESIM-S,30003743-17,30003743-17,Win8/Srv,DBAcc2000,1.0016.0017,KATPC241,0536/A,17211,Endtest,5,,,1.4.3:802816:01,10/28/2022 14:00,10/28/2022 14:03,10/28/2022 14:00,0,,,0,100,0,0,0,0
4887,BSH,COMGen2 ADM 80010681,13602564-02BF,13900707BF,Win8/Srv,DBAcc2000,1.0016.0016,KATPC424,,,Montage,6,,,,10/28/2022 14:00,10/28/2022 22:00,10/28/2022 14:00,0,,,0,100,0,0,0,0
6111,BSH,LP IaB SE_NF_61,30003716-04BF,30003716-04BF,Win8/Srv,DBAcc2000,1.0016.0017,KATPC520,439,,BG-Versand,12,,,,10/28/2022 14:00,10/28/2022 22:00,10/28/2022 14:00,0,,,0,100,0,0,0,0
4588,BSH,ED_MMB_AM335xL_V03,13602436-01BF,13602436-01BF,Win7/Srv,DBAcc2000,1.16.3,KATPC543,0348/A,V2122-01,FKTHand,19,1254571,0040,,10/28/2022 14:00,10/28/2022 15:06,10/28/2022 15:06,0,,76.52,78.29,50,12,12,16,20
4605,BSH,LP IaB EOX5100,13602503-03BF,30003379-05BF,Win8/Srv,DBAcc2000,1.0016.0017,KATPC256,0484/A,,Versand,15,1260692/0010,0010,,10/28/2022 14:00,10/28/2022 22:00,10/28/2022 14:00,0,,,0,100,0,0,0,0
0200,TTTech,TTC-200-V6.36,30003449-xxBF,30003449-06BF,Win7/Srv,DBAcc2000,1.0016.0017,KATPC278,0229/C,07/05/1123/01/A,DeliveryTest,6,1256011/0040,0040,,10/28/2022 14:00,10/28/2022 21:31,10/28/2022 14:00,0,,,0,100,0,0,0,0
5135,DataModul,eMotionUHD2,30003411-06BF,30003411-06BF,Win7/Srv,DBAcc2000,1.0016.0011,KATPC357,0444-A,,Versand,5,,,,10/28/2022 14:00,10/28/2022 21:33,10/28/2022 19:38,0,4620,2625.78,0,100,9,0,0,0
5331,BSH,SE-LP IC6 Touch_Bosc,13602474-02BF,,WIN_XP/2,DBAcc2000,1.16.3,PTWS216WXPC3,0307/C,05/16/2363/01/A,IctFkt,4,,,,10/28/2022 14:00,10/28/2022 21:43,10/28/2022 14:00,0,,,0,100,0,0,0,0
7020,BSH,COMGen2 ADM 80010814,13602774-06,30003475-03BF,Win7/Srv,DBAcc2000,1.16.2,KATPC287,,,Montage,6,,,,10/28/2022 14:00,10/28/2022 22:00,10/28/2022 21:22,2251,9150,40.81,19.19,100,720,0,0,0
6680,BSH,LP IaB NF62,10000026,30003998,Win7/Srv,DBAcc2000,1.0016.0011,KATPC072,0343/A,11/14/2200/02/A,Endtest_Adapter,19,1261890,0010,,10/28/2022 14:00,10/28/2022 16:19,10/28/2022 16:19,0,120,52.07,42.27,98.15,159,3,7,0
7020,BSH,COMGen2 ADM 80010814,13602774-06,13900716BF,Win7/Srv,DBAcc2000,1.16.3,KATPC271,sern981121,5,FKTInline,18,,,,10/28/2022 14:00,,10/28/2022 14:00,0,,,0,100,0,0,0,0
3180,BSH,LP IaB SE63,13600526-02BF,,Win7/Srv,DBAcc2000,1.16.7,KATPC340,,,Twister,10,,,,10/28/2022 14:00,10/28/2022 14:30,10/28/2022 14:27,120,420,47.31,30.39,73.91,17,6,6,7
4605,BSH,LP IaB EOX5100,13602503-03BF,,Win7/Srv,DBAcc2000,1.16.3,KATPC050,0215/B,09/16/2423/01/A,Twister,9,,,,10/28/2022 14:00,10/28/2022 22:00,10/28/2022 14:00,0,,,0,100,0,0,0,0
3180,BSH,LP IaB SE63,13600526-02BF,30002924-04BF,Win7/Srv,DBAcc2000,1.0016.0011,KATPC123,0328/A,11/14/2183/02/A,Endtest_Adapter,19,1260981,0010,,10/28/2022 14:00,10/28/2022 14:30,10/28/2022 14:18,720,1200,72,32.25,100,9,0,7,0
5895,BSH,ED_MMB_STM32F4_V2,13602566-04BF,13602566-04BF,Win7/Srv,DBAcc2000,1.0016.0011,KATPC396,0463/A,02/15/2251/01/A,IctFkt_MTS,4,1261473,0040,,10/28/2022 14:00,10/28/2022 22:00,10/28/2022 21:33,1561,4830,75.86,31.69,99.73,371,1,1,1
3180,BSH,LP IaB SE63,13600526-02BF,,Win7/Srv,DBAcc2000,1.16.7,KATPC341,,,Twister,10,,,,10/28/2022 14:00,10/28/2022 14:30,10/28/2022 14:27,120,450,51.69,30.73,90.48,19,2,3,9
5135,DataModul,eMotionUHD2,30003411-06BF,,Win7/Srv,DBAcc2000,1.16.7,KATPC348,0440/A,09/18/4072/01/A,FKTHand,7,,,1.12:233472:130,10/28/2022 14:00,10/28/2022 21:35,10/28/2022 19:38,6994,10290,1244.59,70,0,0,0,9,8
7020,BSH,COMGen2 ADM 80010814,13602774-06,,Win8/Srv,DBAcc2000,1.0016.0012,KATPC009,0474/A,03/21/4161/04/A,HF_Katek_MT,23,,,1.3.11:589824:2,10/28/2022 14:00,10/28/2022 16:21,10/28/2022 16:17,29,3630,49.91,29.78,95.27,161,8,18,3
6680,BSH,LP IaB NF62,10000026,30003998,Win8/Srv,DBAcc2000,1.0016.0012,KATPC127,0323/A,,BG-Versand,13,,,,10/28/2022 14:00,10/28/2022 17:17,10/28/2022 17:12,0,2520,38.27,6.16,100,312,0,0,0
9999,Tremec,TRC75,V2417,,Win7/Srv,DBAcc2000,1.0016.0017,KATPC233,0418/A,11806,Leer_nach_Versc,4,,,,10/28/2022 14:00,10/28/2022 20:46,10/28/2022 20:36,601,15600,332.25,88.5,100,76,0,0,0
6710,BSH,MMU Jupiter/Saturn V,13600518-19,13600518-19,Win7/Srv,DBAcc2000,1.16.0,KATPC130,0370/A,V2123-01,FKTHand,19,1262443,0040,,10/28/2022 14:00,10/28/2022 19:05,10/28/2022 18:57,480,3540,92.94,118.9,27.51,52,137,0,4
6221,BSH,ASM Elektronik UI ES,30003455-05BF,30003455-05BF,Win7/Srv,DBAcc2000,1.0016.0012,KATPC200,,12146,Endtest,7,,,1.16:380928:270,10/28/2022 14:00,10/28/2022 22:00,10/28/2022 21:05,3270,15030,331.31,261.03,100,36,0,1,0
6680,BSH,LP IaB NF62,10000026,,Win7/Srv,DBAcc2000,1.16.7,KATPC345,,,Twister,10,,,,10/28/2022 14:00,10/28/2022 14:24,10/28/2022 14:22,90,90,79.55,27.59,92.86,26,2,3,0
6677,BSH,LP IaB SE62,10000023,30003992,Win7/Srv,DBAcc2000,1.0016.0011,KATPC027,11/14/2231,04/15/2146/05/A,EndMontage,18,1261889,0010,,10/28/2022 14:00,10/28/2022 22:00,10/28/2022 21:59,30,3660,386.08,17.68,97.3,72,2,1,0
6221,BSH,ASM Elektronik UI ES,30003455-05BF,30003455-05BF,Win8/Srv,DBAcc2000,1.0016.0017,KATPC498,,,Programmierung,9,,,1.15:315392:071,10/28/2022 14:00,,10/28/2022 14:00,0,,,0,100,0,0,0,0
6680,BSH,LP IaB NF62,10000026,,Win7/Srv,DBAcc2000,1.16.7,KATPC344,,,Twister,10,,,,10/28/2022 14:00,,10/28/2022 14:00,0,,,0,100,0,0,0,0
4605,BSH,LP IaB EOX5100,13602503-03BF,,Win7/Srv,DBAcc2000,1.0016.0012,KATPC117,0360/A,06/16/2396/01/A,Endtest,8,,,1.43:270336:020,10/28/2022 14:00,10/28/2022 22:00,10/28/2022 14:00,0,,,0,100,0,0,0,0
6111,BSH,LP IaB SE_NF_61,30003716-04BF,,Win7/Srv,DBAcc2000,1.0016.0011,LINIE8W2T1,172,15968,IctFktInline,8,,,,10/28/2022 14:00,10/28/2022 14:17,10/28/2022 14:05,720,720,91,76.81,100,16,0,0,0
5994,Telic,ELT-Main 74370.000 R,13603082-01BF,13603082-01BF,Win8/Srv,DBAcc2000,1.0016.0012,KATPC399,0467/A,16123,FKT,9,,,1.6.4:1675264:1,10/28/2022 14:00,10/28/2022 14:01,10/28/2022 14:00,0,,,0,100,0,0,0,0
3180,BSH,LP IaB SE63,13600526-02BF,30002924-04BF,Win7/Srv,DBAcc2000,1.0016.0011,PTWS164,0329/B,,BG-Versand,13,,,,10/28/2022 14:00,10/28/2022 15:04,10/28/2022 15:00,0,780,24.32,5.73,100,145,0,0,0
7020,BSH,COMGen2 ADM 80010814,13602774-06,13900716BF,Win7/Srv,DBAcc2000,1.16.3,LINIE1W2W7T1,sern981121,15,IctProgInline,17,,,,10/28/2022 14:00,10/28/2022 17:37,10/28/2022 17:34,117,2940,93.66,60.28,99.46,1098,6,0,0
9999,Tremec,TRC75,V2417,,Win7/Srv,DBAcc2000,1.0016.0017,KATPC189,,,Silikonierung_P,1,,,,10/28/2022 14:00,,10/28/2022 20:35,751,1020,227.54,267.78,98.7,76,1,0,0
6680,BSH,LP IaB NF62,10000026,30003998,Win7/Srv,DBAcc2000,1.0016.0011,KATPC051,0342/A,04/14/2200/01/A,Endtest_Adapter,19,1261890,0010,,10/28/2022 14:00,10/28/2022 15:11,10/28/2022 15:11,0,180,56.36,41.13,93.9,77,5,1,1
6106,Tremec,TRC75_C5.1,13603132BF,13900728BF,Win7/Srv,DBAcc2000,1.0016.0017,KATPC233,0418/A,11806,Montage,8,,,2.30:3612672:08,10/28/2022 14:00,10/28/2022 20:46,10/28/2022 20:36,601,16860,332.28,74.45,100,76,0,0,0
7004,Telic,ELT 05206.007 ESIM-S,30003743-17,30003743-17,Win8/Srv,DBAcc2000,1.0016.0017,KATPC459,0527/A,16558,LeakTest,9,,,1.0.2:200704:01,10/28/2022 14:00,10/28/2022 14:08,10/28/2022 14:00,0,,,0,100,0,0,0,0
3180,BSH,LP IaB SE63,13600526-02BF,30002924-04BF,Win7/Srv,DBAcc2000,1.0016.0011,KATPC007,0332/A,V2183-01,Endtest_Adapter,19,1260981,0010,,10/28/2022 14:00,,10/28/2022 14:00,0,,,0,100,0,0,0,0
5994,Telic,ELT-Main 74370.000 R,13603082-01BF,13603082-01BF,Win8/Srv,DBAcc2000,1.0016.0012,KATPC408,0512/B,16154,Vormontage,8,,,1.1.6:331776:28,10/28/2022 14:00,10/28/2022 14:01,10/28/2022 14:00,0,,,0,100,0,0,0,0
6675,BSH,LP IaB SE61-S,10000021,,Win7/Srv,DBAcc2000,1.0016.0013,LINIE5W2T1,334,2253,IctFktInline,21,,,,10/28/2022 14:00,10/28/2022 18:42,10/28/2022 18:25,1020,3690,56.53,34.1,99.82,1086,2,32,7
6680,BSH,LP IaB NF62,10000026,30003998,Win7/Srv,DBAcc2000,1.0016.0011,KATPC046,11/14/2231,11/14/2149/03/A,EndMontage,18,1261890,0010,,10/28/2022 14:00,10/28/2022 15:36,10/28/2022 15:34,60,270,27.45,14.7,100,208,0,0,0
9999,Tremec,TRC75,V2417,,Win7/Srv,DBAcc2000,1.0016.0017,KATPC189,0464/A,,WT-PRG1-Befülle,10,,,,10/28/2022 14:00,10/28/2022 20:47,10/28/2022 20:27,1201,22590,307.91,0.24,100,82,0,0,0
7020,BSH,COMGen2 ADM 80010814,13602774-06,,Win8/Srv,DBAcc2000,1.0016.0012,KATPC022,0475/A,03/21/4161/02/A,HF_Katek_MT,23,,,1.3.11:589824:2,10/28/2022 14:00,10/28/2022 16:23,10/28/2022 16:19,0,3630,49.1,29.9,99.46,185,1,10,0
6106,Tremec,TRC75_C5.1,13603132BF,13900728BF,Win7/Srv,DBAcc2000,1.0016.0017,KATPC390,0272/A,08/16/2424/01/A,ICT,6,1262362/0010,0010,2.70:12288:2010,10/28/2022 14:00,10/28/2022 14:32,10/28/2022 14:25,0,480,126.64,64,100,12,0,0,0
6104,BSH,Comm-Module,13601339-05BF,30003667-01BF,Win7/Srv,DBAcc2000,1.16.2,KATPC286,,,Montage,6,,,,10/28/2022 14:03,10/28/2022 15:04,10/28/2022 14:47,991,2820,45.14,2.97,100,60,0,0,0
3893,DataModul,easyMaxTOUCH2952T2,30002870-01BF,,Win8/Srv,DBAcc2000,1.0016.0017,KATPC534,165,08/15/2298/01/A,FKT,4,,,3.02:602112:190,10/28/2022 14:03,,10/28/2022 14:21,0,300,47.8,19.47,66.67,12,6,3,0
6012,Telic,ELT-Main 74370.000 R,13603086-01BF,13603086-01BF,Win8/Srv,DBAcc2000,1.0016.0012,KATPC399,0467/A,16123,FKT,9,,,1.6.4:1675264:1,10/28/2022 14:05,10/28/2022 21:26,10/28/2022 21:04,1320,3360,301.34,271.12,94.94,75,4,1,1
3893,DataModul,easyMaxTOUCH2952T2,30002870-01BF,30002870-01BF,Win7/Srv,DBAcc2000,1.0016.0011,KATPC309,415,,Versand,5,,,,10/28/2022 14:05,10/28/2022 14:24,10/28/2022 14:19,240,630,57,0.93,100,15,0,0,0
7020,BSH,COMGen2 ADM 80010814,13602774-06,,Win8/Srv,DBAcc2000,1.0016.0016,KATPC394,,2181,NutzTrenn_ILT,15,,,,10/28/2022 14:09,10/28/2022 22:00,10/28/2022 21:00,3538,21060,79.33,1.21,100,2464,0,0,0
6012,Telic,ELT-Main 74370.000 R,13603086-01BF,13603086-01BF,Win8/Srv,DBAcc2000,1.0016.0012,KATPC408,0512/B,16154,Vormontage,8,,,1.1.6:331776:28,10/28/2022 14:11,10/28/2022 21:42,10/28/2022 20:19,4980,24540,279.14,12.05,98.75,79,1,0,0
6759,BSH,Control Power Module,30003855-02,30003855-02,Win8/Srv,DBAcc2000,1.0016.0012,KHUPRD226,0473/A,15985,FKT230V,10,,,1.03:798720:191,10/28/2022 14:11,10/28/2022 22:00,10/28/2022 17:39,15600,16380,78.69,70.41,100,156,0,0,0
4462,DataModul,eMotion ST1:3 - 1202,30002524-03BF,,Win8/Srv,DBAcc2000,1.0016.0017,KATPC206,17316,,Bestücken,12,,,,10/28/2022 14:12,10/28/2022 21:42,10/28/2022 21:16,1560,26100,541.47,0.32,100,96,0,0,0
6042,VECTOR,ASY_000356,B75100911,,Win7/Srv,DBAcc2000,1.16.3,KATPC207,,,Bestücken,3,,,,10/28/2022 14:14,10/28/2022 21:04,10/28/2022 20:26,2311,24150,718.68,0.11,100,64,0,0,0
2169,BSH,LP BT HV3,13600338BF,,Win8/Srv,DBAccessNew,1.8.7,KATPC451,,,SELECTIVLÖTEN_K,7,,,,10/28/2022 14:17,10/28/2022 14:28,10/28/2022 14:17,630,630,2,0,100,4,0,0,0
6221,BSH,ASM Elektronik UI ES,30003455-05BF,30003455-05BF,Win7/Srv,DBAcc2000,1.16.3,KATPC221,,,Programmierung,9,,,1.15:315392:071,10/28/2022 14:18,10/28/2022 14:58,10/28/2022 14:49,511,510,0,1881,100,1,0,0,0
6221,BSH,ASM Elektronik UI ES,30003455-05BF,30003455-05BF,Win7/Srv,DBAcc2000,1.16.3,KATPC220,,,Programmierung,9,,,1.15:315392:071,10/28/2022 14:18,10/28/2022 17:20,10/28/2022 17:19,60,840,333.38,288.33,100,33,0,0,0
6221,BSH,ASM Elektronik UI ES,30003455-05BF,30003455-05BF,Win7/Srv,DBAcc2000,1.16.3,KATPC219,,,Programmierung,9,,,1.15:315392:071,10/28/2022 14:18,10/28/2022 17:20,10/28/2022 17:19,60,810,333.22,290.48,100,33,0,0,0
2679,DataModul,eMotion ST2:2 - CU70,30002526-01BF,,Win8/Srv,DBAcc2000,1.16.3,KATPC297,,,Bestücken,11,,,,10/28/2022 14:19,10/28/2022 21:37,10/28/2022 21:16,1260,24870,242.8,0.24,100,208,0,0,0
6106,Tremec,TRC75_C5.1,13603132BF,13900728BF,Win7/Srv,DBAcc2000,1.0016.0012,KATPC190,0375/A,08/16/2420/01/B,SealIntegrity,12,,,1.57:69632:2007,10/28/2022 14:20,10/28/2022 20:48,10/28/2022 20:48,0,17460,368.68,74.19,98.41,62,1,1,0
5669,DataModul,eDM-COMC-AL6-E3930,30003309-17BF,,Win8/Srv,DBAcc2000,1.0016.0012,KATPC380,513,,Montage,9,,,,10/28/2022 14:22,10/28/2022 20:12,10/28/2022 20:11,30,7650,236.67,137.84,100,89,0,0,0
6111,BSH,LP IaB SE_NF_61,30003716-04BF,,Win7/Srv,DBAcc2000,1.0016.0011,LINIE8W2T1,172,15968,IctFktInline,8,,,,10/28/2022 14:22,10/28/2022 14:54,10/28/2022 14:27,1620,1620,90,76.83,100,12,0,0,0
7078,BSH,MMU Jupiter/Saturn V,13600518-20,,Win7/Srv,DBAcc2000,1.15.38,KATPC177,,,VORMONTAGE,20,,,,10/28/2022 14:24,10/29/2022 12:57,10/29/2022 5:35,26533,61680,64.81,4.66,99.88,842,1,1,0
6012,Telic,ELT-Main 74370.000 R,13603086-01BF,,Win8/Srv,DBAcc2000,1.0016.0012,KATPC409,0493/A,16409,Prog_CustSw,14,,,1.0.4:339968:21,10/28/2022 14:27,10/28/2022 21:26,10/28/2022 21:05,1227,7380,317.15,83.68,100,76,0,0,0
6677,BSH,LP IaB SE62,10000023,30003992,Win7/Srv,DBAcc2000,1.0016.0011,KATPC123,0328/A,11/14/2183/02/A,Endtest_Adapter,19,1261889,0010,,10/28/2022 14:32,10/28/2022 18:54,10/28/2022 14:36,15488,15480,43.5,35.8,100,5,0,0,0
6106,Tremec,TRC75_C5.1,13603132BF,13900728BF,Win7/Srv,DBAcc2000,1.0016.0017,KATPC390,0272/A,08/16/2424/01/A,ICT,6,1262648/0010,0010,2.70:12288:2010,10/28/2022 14:32,10/28/2022 20:49,10/28/2022 20:49,0,4590,82.17,53.07,97.42,264,7,6,3
6677,BSH,LP IaB SE62,10000023,30003992,Win7/Srv,DBAcc2000,1.0016.0011,KATPC007,0332/A,01/14/2183/01/A,Endtest_Adapter,19,1261889,0010,,10/28/2022 14:33,10/28/2022 18:56,10/28/2022 14:36,15577,15570,40.25,33.4,100,5,0,0,0
3180,BSH,LP IaB SE63,13600526-02BF,,Win7/Srv,DBAcc2000,1.16.7,KATPC340,,,Twister,10,,,,10/28/2022 14:34,10/28/2022 15:03,10/28/2022 15:03,30,660,66.96,30.68,85.71,18,3,1,4
3180,BSH,LP IaB SE63,13600526-02BF,,Win7/Srv,DBAcc2000,1.16.7,KATPC341,,,Twister,10,,,,10/28/2022 14:34,10/28/2022 15:03,10/28/2022 15:03,0,600,64.23,30.83,88.89,16,2,2,7
7020,BSH,COMGen2 ADM 80010814,13602774-06,13900716BF,Win7/Srv,DBAcc2000,1.16.3,KATPC271,sern981121,5,FKTInline,18,,,,10/28/2022 14:36,10/28/2022 15:11,10/28/2022 14:36,28,180,,0,100,0,0,0,0
3893,DataModul,easyMaxTOUCH2952T2,30002870-01BF,,Win8/Srv,DBAcc2000,1.0016.0017,KATPC534,165,08/15/2298/01/A,FKT,4,,,3.02:602112:190,10/28/2022 14:36,10/28/2022 19:31,10/28/2022 15:14,15421,15450,27.66,17.73,100,80,0,0,0
4814,BSH,COM2Ethernet 8001034,"13602811BF
",13602811BF,Win8/Srv,DBAcc2000,1.0016.0017,KATPC239,17779,11760,VDETest,6,,,1.00:536576:300,10/28/2022 14:36,10/28/2022 17:11,10/28/2022 17:08,180,1320,21.72,11.72,100,416,0,1,0
3893,DataModul,easyMaxTOUCH2952T2,30002870-01BF,30002870-01BF,Win7/Srv,DBAcc2000,1.0016.0011,KATPC309,415,,Versand,5,,,,10/28/2022 14:37,10/28/2022 19:30,10/28/2022 15:14,15398,15720,27.63,0.36,100,80,0,0,0
6423,Telic,ELT 05204.007 ESIM-I,30003970-01,30003970-01,Win8/Srv,DBAcc2000,1.0016.0016,KATPC487,0538/A,13967,Montage,4,,,1.2.3:380928:10,10/28/2022 14:39,10/28/2022 21:26,10/28/2022 21:14,720,14070,314.87,125.78,98.68,75,1,1,0
6012,Telic,ELT-Main 74370.000 R,13603086-01BF,,Win8/Srv,DBAcc2000,1.0016.0016,KATPC487,0538/A,13967,Montage,10,,,,10/28/2022 14:39,10/28/2022 21:26,10/28/2022 21:14,720,13830,310.72,123.8,100,76,0,0,0
6675,BSH,LP IaB SE61-S,10000021,,Win8/Srv,DBAcc2000,1.0016.0011,KATWS038,038,,TwisterBefundun,26,,,,10/28/2022 14:50,10/28/2022 14:57,10/28/2022 14:50,391,390,0,4,100,1,0,0,0
6423,Telic,ELT 05204.007 ESIM-I,30003970-01,30003970-01,Win8/Srv,DBAcc2000,1.0016.0017,KATPC241,0536/A,17211,Endtest,5,,,1.4.3:802816:01,10/28/2022 14:54,10/28/2022 21:25,10/28/2022 21:15,630,16020,299.93,87.51,100,76,0,0,0
3180,BSH,LP IaB SE63,13600526-02BF,,Win8/Srv,DBAcc2000,1.0016.0011,KATWS038,038,,TwisterBefundun,26,,,,10/28/2022 14:58,10/28/2022 15:58,10/28/2022 15:19,2310,3210,61.65,4.74,90.48,19,2,0,0
4751,DataModul,eMotion ST2:3,30003340-02BF,,Win7/Srv,DBAcc2000,1.0016.0012,KATPC264,0404/A,11/17/2550/01/A,FKT,6,,,1.08:155648:180,10/28/2022 15:03,10/28/2022 15:10,10/28/2022 15:09,30,30,58,0,0,0,0,0,2
5702,TTTech,TTC Vision² V7.07–A,13602956-01BF,13602956-01BF,Win7/Srv,DBAcc2000,1.0016.0017,KATPC279,0288/A,05/15/1936/02/A,FKT,3,1260449/0040,0040,,10/28/2022 15:04,10/28/2022 21:32,10/28/2022 15:50,20470,20490,473.6,504,0,0,0,2,4
6680,BSH,LP IaB NF62,10000026,,Win7/Srv,DBAcc2000,1.16.7,KATPC345,,,Twister,10,,,,10/28/2022 15:04,10/28/2022 16:58,10/28/2022 16:58,0,1800,50.32,27.59,92.19,118,10,5,3
6680,BSH,LP IaB NF62,10000026,,Win7/Srv,DBAcc2000,1.16.7,KATPC344,,,Twister,10,,,,10/28/2022 15:04,,10/28/2022 15:04,0,,,0,100,0,0,0,0
6677,BSH,LP IaB SE62,10000023,,Win7/Srv,DBAcc2000,1.16.7,KATPC340,,,Twister,10,,,,10/28/2022 15:05,10/28/2022 15:26,10/28/2022 15:09,1021,1080,50.8,25,100,4,0,1,1
6677,BSH,LP IaB SE62,10000023,,Win7/Srv,DBAcc2000,1.16.7,KATPC341,,,Twister,10,,,,10/28/2022 15:05,10/28/2022 15:26,10/28/2022 15:09,1021,1050,43,25,83.33,5,1,1,0
6677,BSH,LP IaB SE62,10000023,30003992,Win7/Srv,DBAcc2000,1.0016.0011,PTWS164,0329/B,,BG-Versand,13,,,,10/28/2022 15:05,10/28/2022 15:27,10/28/2022 15:12,0,120,17.13,6.54,100,24,0,0,0
6111,BSH,LP IaB SE_NF_61,30003716-04BF,,Win7/Srv,DBAcc2000,1.0016.0011,LINIE8W2T1,172,15968,IctFktInline,8,,,,10/28/2022 15:07,,10/28/2022 16:39,0,,92.07,78.06,97.41,226,6,8,0
6104,BSH,Comm-Module,13601339-05BF,30003261-03BF,Win7/Srv,DBAcc2000,1.16.2,KATPC286,,,Montage,6,,,,10/28/2022 15:08,10/28/2022 22:00,10/28/2022 21:23,2161,19230,76.9,3.06,100,294,0,0,0
6104,BSH,Comm-Module,13601339-05BF,30003261-03BF,Win7/Srv,DBAcc2000,1.16.2,KATPC276,,,BG-Versand,7,,,,10/28/2022 15:08,10/28/2022 21:24,10/28/2022 21:22,30,14490,74.23,0.09,100,290,0,0,0
4588,BSH,ED_MMB_AM335xL_V03,13602436-01BF,13602436-01BF,Win7/Srv,DBAcc2000,1.16.3,KATPC543,0348/A,V2122-01,FKTHand,19,1254571,0040,,10/28/2022 15:09,,10/28/2022 16:17,0,720,71.98,72,40.74,11,16,15,14
6221,BSH,ASM Elektronik UI ES,30003455-05BF,30003455-05BF,Win7/Srv,DBAcc2000,1.16.3,KATPC221,,,Programmierung,9,,,1.15:315392:071,10/28/2022 15:11,10/28/2022 16:25,10/28/2022 16:23,120,360,294.57,251.2,100,15,0,0,0
6680,BSH,LP IaB NF62,10000026,30003998,Win7/Srv,DBAcc2000,1.0016.0011,KATPC051,0342/A,04/14/2200/01/A,Endtest_Adapter,19,1261890,0010,,10/28/2022 15:12,10/28/2022 16:20,10/28/2022 16:18,60,60,48.52,44.53,98.72,77,1,4,0
4907,BSH,IH6.2_IABO_SE 900104,13602826BF,,Win7/Srv,DBAccessNew,1.8.5,KATPC170,,,ENDMONTAGE,5,,,,10/28/2022 15:13,10/29/2022 10:30,10/28/2022 20:05,51835,64020,45.69,23.71,100,125,0,0,0
4751,DataModul,eMotion ST2:3,30003340-02BF,,Win7/Srv,DBAcc2000,1.0016.0012,KATPC264,404,11/17/2550/01/A,FKT,6,,,1.08:155648:180,10/28/2022 15:15,10/28/2022 21:34,10/28/2022 21:23,600,16650,1292.41,35.8,0,0,0,5,13
6106,Tremec,TRC75_C5.1,13603132BF,13900728BF,Win8/Srv,DBAcc2000,1.0016.0016,KATPC045,465,,Einlagerung,22,,,,10/28/2022 15:24,10/28/2022 19:52,10/28/2022 16:37,11642,15780,91.25,0.18,100,49,0,0,0
7020,BSH,COMGen2 ADM 80010814,13602774-06,13900716BF,Win7/Srv,DBAcc2000,1.16.3,KATPC271,sern981121,5,FKTInline,18,,,,10/28/2022 15:29,10/28/2022 16:14,10/28/2022 16:12,89,990,77.55,42.46,99.26,270,2,0,0
3180,BSH,LP IaB SE63,13600526-02BF,30002924-04BF,Win7/Srv,DBAcc2000,1.0016.0011,PTWS164,0329/B,,BG-Versand,13,,,,10/28/2022 15:30,10/28/2022 16:11,10/28/2022 15:36,0,60,14.78,5.67,100,24,0,0,0
3180,BSH,LP IaB SE63,13600526-02BF,,Win7/Srv,DBAcc2000,1.16.7,KATPC340,,,Twister,10,,,,10/28/2022 15:30,10/28/2022 15:57,10/28/2022 15:39,1261,1620,167.67,35,100,2,0,1,1
3180,BSH,LP IaB SE63,13600526-02BF,,Win7/Srv,DBAcc2000,1.16.7,KATPC341,,,Twister,10,,,,10/28/2022 15:30,,10/28/2022 15:30,0,,,0,100,0,0,0,0
